c10,c20_max,c20_min,label,max_nl,ok,seconds_max,seconds_min,status_max,status_min,x,y_max,y_min
-2.074399179801488,nan,nan,NL6,6,False,12.790609121322632,14.139196872711182,SUBOPTIMAL,SUBOPTIMAL,-0.8628539856761153,nan,nan
-2.074396709575079,2.0174835828810185,2.0174276202539607,NL6,6,True,3.586092948913574,4.471253156661987,OPTIMAL,OPTIMAL,-0.8628529581763345,0.83917973332963,0.8391564554686108
-2.074379417990214,2.017514802928056,2.017398745347327,NL6,6,True,2.120838165283203,3.5242388248443604,OPTIMAL,OPTIMAL,-0.8628457656778681,0.8391927194232814,0.8391444448447553
-2.07436212640535,2.0175300723071574,2.0173717326124723,NL6,6,True,2.9416160583496094,3.219498872756958,OPTIMAL,OPTIMAL,-0.862838573179402,0.8391990707778061,0.8391332087981157
-2.074344834820486,2.017537328755992,2.017345083806673,NL6,6,True,2.3483450412750244,2.5821869373321533,OPTIMAL,OPTIMAL,-0.8628313806809361,0.8392020891244483,0.8391221241291082
-2.074327543235622,2.0175388069549833,2.017318761421778,NL6,6.0,True,3.1928889751434326,2.783094882965088,OPTIMAL,OPTIMAL,-0.8628241881824702,0.8392027039867677,0.8391111752360793
-2.074154627386981,2.0173919576035577,2.01707124707594,NL6,6.0,True,2.343898057937622,3.1315290927886963,OPTIMAL,OPTIMAL,-0.86275226319781,0.8391416214577129,0.8390082207315183
-2.0739817115383397,2.0171213541031827,2.0168382529538604,NL6,6.0,True,2.0807271003723145,2.3867831230163574,OPTIMAL,OPTIMAL,-0.8626803382131495,0.8390290629342089,0.8389113059675551
-2.0738087956896987,2.016843782164215,2.0166301926613244,NL6,6.0,True,2.061337947845459,2.8615329265594482,OPTIMAL,OPTIMAL,-0.8626084132284892,0.8389136058629844,0.8388247625219042
-2.0736358798410572,2.0165538275649575,2.0164850166057056,NL6,6.0,True,3.2581801414489746,2.8570401668548584,OPTIMAL,OPTIMAL,-0.8625364882438288,0.8387929981785665,0.8387643760064084
