c10,c20,label,max_nl,ok,residual_inf,seconds,status,theta,x,y
-2.0866825490724175,2.0400628757853294,NL3,3,True,3.5188025826471403e-09,2.688171148300171,OPTIMAL,2.53410236145917,-0.867963298404424,0.8485716734470078
-2.0866890625081305,2.040053164900309,NL3,3,True,7.562128701010806e-10,3.8013949394226074,OPTIMAL,2.568816092438063,-0.8679660076920193,0.8485676341685864
-2.0866909517591172,2.0400500738826755,NL3,3,True,7.275642310844432e-10,3.9581351280212402,OPTIMAL,2.603529823416956,-0.8679667935329315,0.8485663484484074
-2.0867321317215732,2.039980248276849,NL3,3,True,7.65556507076326e-11,2.491060972213745,OPTIMAL,2.6382435543958485,-0.8679839224901165,0.8485373042302665
-2.0867715092128036,2.039903112842851,NL3,3,True,1.3926286790422182e-09,3.2299861907958984,OPTIMAL,2.672957285374741,-0.8680003017027506,0.8485052194621513
-2.086771509538521,2.0399031098323275,NL3,3,True,1.5955321508442921e-09,3.7290258407592773,OPTIMAL,2.707671016353634,-0.8680003018382338,0.848505218209913
-2.086808250093412,2.0398210732832163,NL3,3,True,3.518243252287334e-09,4.383337020874023,OPTIMAL,2.742384747332527,-0.8680155842074773,0.8484710948048997
-2.0868418076566924,2.0397347071152088,NL3,3,True,1.0515144310829783e-10,3.1508066654205322,OPTIMAL,2.7770984783114194,-0.8680295425996265,0.8484351704789461
-2.086844983712563,2.039725780674094,NL3,3,True,7.733571560919472e-10,3.0731849670410156,OPTIMAL,2.811812209290312,-0.8680308636917738,0.848431457492859
-2.0868714300296554,2.0396452170727595,NL3,3,True,7.067813001526702e-11,2.351902961730957,OPTIMAL,2.846525940269205,-0.8680418641348572,0.8483979467659031
-2.086874553656685,2.03963451971338,NL3,3,True,8.090514924674608e-10,3.1825578212738037,OPTIMAL,2.881239671248098,-0.8680431634190346,0.8483934971598356
-2.0868994949863113,2.0395338997135237,NL3,3,True,1.22067445040841e-09,2.4854609966278076,OPTIMAL,2.9159534022269904,-0.8680535378570338,0.8483516438999809
-2.0869198034404177,2.0394321656311574,NL3,3,True,1.7155381559774696e-09,4.126108884811401,OPTIMAL,2.950667133205883,-0.8680619852333822,0.8483093272333992
-2.0869251740048647,2.039398284688157,NL3,3,True,3.2177374098552036e-09,2.381911039352417,OPTIMAL,2.985380864184776,-0.8680642191394614,0.8482952343302631
-2.0869379652114883,2.0393143674790135,NL3,3,True,4.1559422570003335e-11,2.862678050994873,OPTIMAL,3.020094595163669,-0.8680695396890086,0.8482603286577768
-2.0869511729256858,2.039189059022797,NL3,3,True,1.6598982188753553e-09,3.4940900802612305,OPTIMAL,3.0548083261425614,-0.8680750334864165,0.8482082061434901
-2.086958419636718,2.039063277655201,NL3,3,True,1.9060397704606657e-10,3.3788840770721436,OPTIMAL,3.089522057121454,-0.8680780477825838,0.848155886919972
-2.086960632830426,2.0389602727427585,NL3,3,True,4.174505185972066e-11,4.732227087020874,OPTIMAL,3.124235788100347,-0.8680789683686653,0.8481130416469355
-2.0869610553780196,2.038900499161661,NL3,3,True,2.254774145171723e-09,2.567563772201538,OPTIMAL,3.15894951907924,-0.8680791441288943,0.8480881786055351
-2.0869570838221776,2.0387690132502363,NL3,3,True,2.2965873647251556e-10,2.6062042713165283,OPTIMAL,3.1936632500581323,-0.8680774921456016,0.8480334865559829
-2.0869465311410123,2.0386005896977917,NL3,3,True,9.77318226347279e-11,3.013298749923706,OPTIMAL,3.228376981037025,-0.8680731027189705,0.8479634301584854
-2.0869291947582993,2.0384399212406468,NL3,3,True,2.9014790570158766e-11,2.938807249069214,OPTIMAL,3.263090712015918,-0.8680658915866742,0.8478965995214653
-2.086903801997627,2.038253394618209,NL3,3,True,8.374920756892834e-10,1.91640305519104,OPTIMAL,3.297804442994811,-0.8680553293742674,0.8478190130852711
-2.086862754342444,2.0380296922424233,NL3,3,True,4.966138611450788e-10,2.7355780601501465,OPTIMAL,3.3325181739737033,-0.8680382554507805,0.8477259632574311
-2.086827201073968,2.0378638367929276,NL3,3,True,5.882383469213437e-11,1.4230561256408691,OPTIMAL,3.367231904952596,-0.8680234669376983,0.847656975071822
-2.086776983788203,2.037658428917286,NL3,3,True,3.170095519422489e-09,2.116144895553589,OPTIMAL,3.401945635931489,-0.8680025788725687,0.8475715349087559
