c00,c10_max,c10_min,level,ok_max,ok_min,optimizer_max,optimizer_min,prosta_max,prosta_min,raw_c00,raw_c10_max,raw_c10_min,residual_max,residual_min,seconds_max,seconds_min,status_max,status_min
0.02054135338346,-0.0007263631285344543,-0.0012618644550344202,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,0.02054135338346,-0.0007263631285344543,-0.0012618644550344202,2.7585766339131337e-11,4.550851580774216e-11,8.528616905212402,8.118268251419067,OPTIMAL,OPTIMAL
0.04008270676692,-0.0022173415549424764,-0.003561487883766941,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,0.04008270676692,-0.0022173415549424764,-0.003561487883766941,3.1292320536874585e-10,4.2439722402530067e-11,13.817911148071289,9.731602907180786,OPTIMAL,OPTIMAL
0.05962406015038,-0.004302325567642428,-0.006636658845136515,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,0.05962406015038,-0.004302325567642428,-0.006636658845136515,7.278386207453686e-10,6.4782850962066e-11,11.55194902420044,12.37391710281372,OPTIMAL,OPTIMAL
0.07916541353383,-0.006907189029296347,-0.010403712530019866,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,0.07916541353383,-0.006907189029296347,-0.010403712530019866,8.731656215758851e-10,2.5488987070324887e-10,14.920055866241455,13.976504802703857,OPTIMAL,OPTIMAL
0.09870676691729,-0.009984352278768368,-0.01479743307773382,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,0.09870676691729,-0.009984352278768368,-0.01479743307773382,3.1782945962295205e-10,8.071451361419497e-10,14.534879922866821,21.989006996154785,OPTIMAL,OPTIMAL
0.11824812030075,-0.013499953423298015,-0.019774518616777155,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,0.11824812030075,-0.013499953423298015,-0.019774518616777155,1.8715328639587846e-09,1.14150154071149e-10,15.423212766647339,14.90391993522644,OPTIMAL,OPTIMAL
0.13778947368421054,-0.01742810819701994,-0.025290962356137724,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,0.13778947368421054,-0.01742810819701994,-0.025290962356137724,5.160730714188564e-09,9.225618785081192e-11,26.18510675430298,23.51251983642578,OPTIMAL,OPTIMAL
0.2745789473684211,-0.05512218436553486,-0.07726474867351596,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,0.2745789473684211,-0.05512218436553486,-0.07726474867351596,1.4819263753683507e-10,1.134266492579597e-11,10.074261903762817,18.432980060577393,OPTIMAL,OPTIMAL
0.4113684210526316,-0.10827841687096487,-0.1493244861290937,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,0.4113684210526316,-0.10827841687096487,-0.1493244861290937,6.762871580562498e-11,6.587270039333515e-10,16.658514261245728,19.036799907684326,OPTIMAL,OPTIMAL
0.5481578947368422,-0.17487876439018218,-0.2387520777198168,3,True,True,barrier,barrier,OPTIMAL,OPTIMAL,0.5481578947368422,-0.17487876439018218,-0.2387520777198168,4.709267197120642e-10,1.4509161667258796e-11,15.51148509979248,23.07917094230652,OPTIMAL,OPTIMAL
